程序,,串行,"StoryBlock(19,true);",,,,,,,,,,
程序,,串行,SetUIMode(2);,,,,,,,,,,
程序,,串行,CanSkip(true);,,,,,,,,,,
程序,,串行,"SetChapter(01,边界徘徊的七等星)",,,,,,,,,,
立绘,,并行,选中图片,jingcha,2;2;0;,0;-950;0;-950;0;,0;1;0.2;,,255;255;255;,,,,
文本,,并行,台词,1;1;0;,男警员,总部上面是这样说的，搜查二课正在调查他们与数字厅政务官的会面，结果没想到我们也去调了监控。,34,,30,,,,
立绘,点击触发,串行,选中图片,jingcha,2;2;0;,0;-950;0;-950;0;,1;0;0.2;,,255;255;255;,,,,
立绘,,并行,切换图片,caojia; B05_A10_草加_懊恼.png; 0;,2;2;0;,0;-1050;0;-1050;0;,0;0;0;,,255;255;255;,,,,
立绘,,并行,选中图片,caojia,2;2;0;,0;-1050;0;-1050;0;,0;1;0.2;,,255;255;255;,,,,
文本,,并行,台词,1;1;0;,草加 裕介,嘁，怎么卷进这种麻烦事里来了……上面不会派人来干涉我们吧？,34,,30,,,,
立绘,点击触发,串行,选中图片,caojia,2;2;0;,0;-1050;0;-1050;0;,1;0;0.2;,,255;255;255;,,,,
立绘,,并行,选中图片,jingcha,2;2;0;,0;-950;0;-950;0;,0;1;0.2;,,255;255;255;,,,,
文本,,并行,台词,1;1;0;,男警员,应该不会，我们只是恰好用到了同一段监控录像，鸦巢公寓的案子跟黑社会一点关系都没有。,34,,30,,,,
立绘,点击触发,串行,选中图片,jingcha,2;2;0;,0;-950;0;-950;0;,1;0;0.2;,,255;255;255;,,,,
立绘,,并行,切换图片,caojia; B05_A01_草加_平静.png; 0;,2;2;0;,0;-1050;0;-1050;0;,0;0;0;,,255;255;255;,,,,
立绘,,并行,选中图片,caojia,2;2;0;,0;-1050;0;-1050;0;,0;1;0.2;,,255;255;255;,,,,
文本,,并行,台词,1;1;0;,草加 裕介,那鬼崎检察官呢？有什么反应吗？,34,,30,,,,
立绘,点击触发,串行,选中图片,caojia,2;2;0;,0;-1050;0;-1050;0;,1;0;0.2;,,255;255;255;,,,,
立绘,,并行,选中图片,jingcha,2;2;0;,0;-950;0;-950;0;,0;1;0.2;,,255;255;255;,,,,
文本,,并行,台词,1;1;0;,男警员,鬼崎检察官一个人去了趟停尸间，然后好像是心脏病发作倒下了，现在正在医院休养。,34,,30,,,,
文本,点击触发,串行,台词,1;1;0;,男警员,她说这起案子她有些力不从心，自己的犯罪心理学技巧派不上用场，所以打算把现场搜查全权交给草加警官您。,34,,30,,,,
立绘,点击触发,串行,选中图片,jingcha,2;2;0;,0;-950;0;-950;0;,1;0;0.2;,,255;255;255;,,,,
立绘,,并行,切换图片,caojia; B05_A04_草加_思考.png; 0;,2;2;0;,0;-1050;0;-1050;0;,0;0;0;,,255;255;255;,,,,
立绘,,并行,选中图片,caojia,2;2;0;,0;-1050;0;-1050;0;,0;1;0.2;,,255;255;255;,,,,
文本,,并行,台词,1;1;0;,草加 裕介,我明白了……你忙去吧。,34,,30,,,,
文本,点击触发,串行,旁白,1;0;0.5;,,,34,,30,,,,
立绘,,串行,选中图片,caojia,2;2;0;,0;-1050;0;-1050;0;,1;0;0.5;,,255;255;255;,,,,
背景,,并行,选中图片,bg1,1;1;0;,0;0;0;0;0;,左侧擦除,,,,,,
BGM,,并行,B01-理论推演.mp3,循环,70;30;0.5;,,,,,,,,
程序,,串行,wait(0.4);,,,,,,,,,,
BGM,,并行,B01-理论推演.mp3,循环,30;70;0.5;,,,,,,,,
背景,,并行,切换图片,bg1; 0101B_鸦巢公寓大门_白天_警戒带.png; 0;,1;1;0;,0;0;0;0;0;,左侧擦入,,,,,,
程序,,串行,wait(0.4);,,,,,,,,,,
立绘,,串行,创建图片,A01_A01_绚音_平常.png; Ayane;,2;2;0;,0;-900;0;-900;0;,0;1;0.5;,,255;255;255;,,,,
文本,,串行,旁白,0;1;0.5;,,,34,,30,,,,
文本,,串行,旁白,1;1;0;,,在公寓楼下，我将刚才发生的事汇报给了等候在此的竹内绚音。,34,,30,,,,
立绘,点击触发,并行,切换图片,Ayane; A01_A07_绚音_自信.png; 0.2;,2;2;0;,0;-900;0;-900;0;,1;1;0;,,255;255;255;,,,,
文本,,并行,台词,1;1;0;,竹内 绚音,很好，虽然疑问又变多了，但至少我们帮警方排除掉了一个错误答案。,34,,30,,,,
文本,点击触发,串行,头像,1;1;0;,佐野 阳向,警视厅貌似已经在调查卯月会了。没有我们的行动，熊取昌二的嫌疑原本也会被排除。,34,蓝_A02_A09_阳向_无奈.png,30,,,,
立绘,点击触发,并行,切换图片,Ayane; A01_C19_绚音_调侃.png; 0.3;,2;2;0;,0;-900;0;-900;0;,1;1;0;,,255;255;255;,,,,
文本,,并行,台词,1;1;0;,竹内 绚音,能套到卯月会会长的电话号码也不亏嘛，要相信我们现在做的努力早晚能派上用场的。,34,,30,,,,
立绘,点击触发,并行,切换图片,Ayane; A01_A02_绚音_微笑.png; 0.3;,2;2;0;,0;-900;0;-900;0;,1;1;0;,,255;255;255;,,,,
文本,,并行,旁白,1;1;0;,,竹内小姐轻松地笑了笑，仿佛是在鼓励我从失忆的迷茫中振作起来。,34,,30,,,,
文本,点击触发,串行,旁白,1;0;0.5;,,,34,,30,,,,
立绘,,串行,选中图片,Ayane,2;2;0;,0;-900;0;-900;0;,1;0;0.5;,,255;255;255;,,,,
背景,,并行,选中图片,bg1,1;1;0;,0;0;0;0;0;,右侧擦除,,,,,,
BGM,,并行,B01-理论推演.mp3,循环,70;0;0.5;,,,,,,,,
程序,,串行,CanSkip(false);,,,,,,,,,,
程序,,串行,JumpToScript(sv_01_17a.txt);,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
