程序,,串行,"StoryBlock(24,true);",,,,,,,,,,
程序,,串行,SetUIMode(0);,,,,,,,,,,
程序,,串行,CanSkip(true);,,,,,,,,,,
程序,,串行,"SetChapter(01,谱线蓝移的七等星)",,,,,,,,,,
文本,点击触发,串行,头像,1;1;0;,佐野 阳向,…………,34,粉_A02_A17_阳向_沉思.png,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,如果SEGMA公司是幕后黑手，那五十岚心弥就是最有可能的执行犯。,34,粉_A01_A10_绚音_认真且严肃.png,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,,34,,30,,,,
背景,,并行,切换图片,bg2; 透明.png; 0.6;,3;3;0;,1531;929;1531;929;0;,,,,,,,
立绘,,并行,切换图片,tokino; A04_D10_时乃_思考.png; 0;,2;2;0;,0;-650; 0; -650; 0;,0;0;0;,,240; 233; 229;,,,,
立绘,,并行,选中图片,tokino,2;2;0;,0;-650; 0; -650; 0;,0;1;0.5;,,240; 233; 229;,,,,
UI,,并行,创建图片,sv0141C_白板.png; wb1;,0.32;0.32;0;,640;-115;640;-115;0;,0;1;0.5;,,,,,,
文本,,串行,台词,1;1;0;,池田 时乃,有没有可能是幕后黑手在研究把死者变成幽灵的技术，我们一直以来都把因果关系搞反了？,34,,30,,,,
立绘,点击触发,并行,切换图片,tokino; A04_D01_时乃_自信.png; 0.2;,2;2;0;,0;-650; 0; -650; 0;,1;1;0;,,240; 233; 229;,,,,
文本,,并行,旁白,1;1;0;,,时乃的这句补充，使我眼前一亮。,34,,30,,,,
立绘,点击触发,串行,选中图片,tokino,2;2;0;,0; -650; 0; -650; 0;,1;0;0.2;,,240; 233; 229;,,,,
立绘,,并行,切换图片,hinata; A02_A07_阳向_惊讶.png;0;,2;2;0;,0;-1050;0;-1050;0;,0;0;0;,,240; 233; 229;,,,,
立绘,,并行,选中图片,hinata,2;2;0;,0;-1050;0;-1050;0;,0;1;0.2;,,240; 233; 229;,,,,
文本,,并行,台词,1;1;0;,佐野 阳向,什么意思……？,34,,30,,,,
程序,,串行,wait(0.1);,,,,,,,,,,
UI,,串行,创建图片,sv0141D_白板.png; wb2;,0.32;0.32;0;,640;-115;640;-115;0;,1;1;0;,,,,,,
UI,,串行,删除图片,wb1,0.32;0.32;0;,640;-115;640;-115;0;,1;1;0;,,,,,,
文本,点击触发,串行,旁白,1;1;0;,,但佐野先生没听懂。时乃有时说话会比较跳跃，不熟悉她的人确实容易感到迷惑。,34,,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,时乃的意思是说，有可能将你变为幽灵才是犯人的目的，你的死只是副产物。,34,粉_A01_A09_绚音_认真且平常.png,30,,,,
立绘,点击触发,并行,切换图片,hinata; A02_A03_阳向_严肃.png;0.2;,2;2;0;,0;-1050;0;-1050;0;,1;1;0;,,240; 233; 229;,,,,
文本,,并行,台词,1;1;0;,佐野 阳向,也就是说，犯人杀害我是为了测试技术？是这个意思吗？,34,,30,,,,
程序,,串行,wait(0.2);,,,,,,,,,,
UI,,串行,创建图片,sv0141E_白板.png; wb1;,0.32;0.32;0;,640;-115;640;-115;0;,1;1;0;,,,,,,
UI,,串行,删除图片,wb2,0.32;0.32;0;,640;-115;640;-115;0;,1;1;0;,,,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,也许意识离体是SEGMA公司发明出的另一项黑科技，他们把你当成了实验用的小白鼠。,34,粉_A01_A16_绚音_失神.png,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,说实话我并不喜欢这个猜想，阴谋论感太强了……,34,粉_A01_B12_绚音_叹气.png,30,,,,
立绘,点击触发,串行,选中图片,hinata,2;2;0;,0;-1050;0;-1050;0;,1;0;0.2;,,240; 233; 229;,,,,
立绘,,并行,切换图片,tokino; A04_B01_时乃_微笑.png; 0;,2;2;0;,0;-650; 0; -650; 0;,0;0;0;,,240; 233; 229;,,,,
立绘,,并行,选中图片,tokino,2;2;0;,0;-650; 0; -650; 0;,0;1;0.2;,,240; 233; 229;,,,,
文本,,并行,台词,1;1;0;,池田 时乃,要调查志村社长吗？他最近在Twipo上还挺活跃的，一直在给自己立“日本的埃隆·马斯克”的人设。,34,,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,别，要是真被你说中了，那我们去调查不是在打草惊蛇吗？,34,粉_A01_A21_绚音_汗颜.png,30,,,,
立绘,点击触发,并行,选中图片,tokino,2;2;0;,0;-650; 0; -650; 0;,1;0;0.5;,,240; 233; 229;,,,,
文本,,并行,头像,1;1;0;,竹内 绚音,还是先从303室门上那个魔法阵开始查起吧，SEGMA公司的服务器日志与本马秀和的目击证言出现了矛盾，说不定这里面藏了什么玄机。,34,粉_A01_A01_绚音_平常.png,30,,,,
SE,点击触发,串行,退出界面.ogg,80,,,,,,,,,
文本,,并行,旁白,1;0;0.5;,,,34,,30,,,,
UI,,并行,选中图片,wb1,0.32;0.32;0;,640;-115;640;-115;0;,1;0;0.5;,,,,,,
UI,,串行,删除图片,wb1,0.32;0.32;0;,640;-115;640;-115;0;,0;0;0;,,,,,,
背景,,并行,选中图片,bg1,1;1;0;,0;0;0;0;0;,淡出,,,,,,
BGM,,并行,E03-谜题校验.mp3,循环,70;0;1;,,,,,,,,
文本,,串行,旁白,0;1;0.5;,,,34,,30,,,,
文本,,串行,旁白,1;1;0;,,线索整理到此为止。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,相比于昨天的盲人摸象，今天的调查推理简直进展神速。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,『吉田雪绘＆菅田敏之共犯说』和『五十岚心弥量子遥传说』，我们排除了众多可能，得出了最有可能接近真相的两种推论。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,明天只需要再次进行走访调查，寻找能印证我推理的证据就可——,34,,30,,,,
文本,点击触发,串行,头像,1;1;0;,池田 时乃,明天有数学考试，我先回房复习咯！,34,粉_A04_B04_时乃_装傻.png,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,……！,34,粉_A01_A04_绚音_愣住.png,30,,,,
BGM,点击触发,串行,C01-欢闹的片刻.mp3,循环,70;70;0;,,,,,,,,
文本,,串行,旁白,1;1;0;,,,34,,30,,,,
背景,,串行,选中图片,bg1,1;1;0;,0;0;0;0;0;,淡入,,,,,,
SE,,串行,蹲下身.ogg,60,,,,,,,,,
背景,,串行,选中图片,bg1,1;1;0;,0;0;0;0;0;,,抖动,,,,,
立绘,,并行,切换图片,tokino; A04_B04_时乃_装傻.png; 0;,2;2;0;,0;-650; 0; -650; 0;,0;0;0;,,240; 233; 229;,,,,
立绘,,并行,选中图片,tokino,2;2;0;,0;-650; 0; -650; 0;,0;1;0.5;,,240; 233; 229;,,,,
文本,,并行,旁白,1;1;0;,,时乃的一句话，将我从思考中惊醒。,34,,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,坏了！明天有考试！,36,粉_A01_A18_绚音_惊慌.png,30,,,,
立绘,点击触发,并行,选中图片,tokino,2;2;0;,0;-650; 0; -650; 0;,1;0;0.5;,,240; 233; 229;,,,,
文本,,并行,旁白,1;1;0;,,这两天太专注于案件调查了，完全把这事儿忘了！,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,上学期有三门课的期末考试受到疫情冲击延后，其中就有我最苦手的数学。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,本来是打算这个周末突击复习救一救的，结果与佐野先生的相遇让我完全把复习计划抛在了脑后。,34,,30,,,,
立绘,点击触发,并行,切换图片,tokino; A04_B07_时乃_坏笑.png; 0;,2;2;0;,0;-650; 0; -650; 0;,0;0;0;,,240; 233; 229;,,,,
立绘,,并行,选中图片,tokino,2;2;0;,0;-650; 0; -650; 0;,0;1;0.5;,,240; 233; 229;,,,,
文本,,并行,台词,1;1;0;,池田 时乃,姐姐不会完全没复习吧？,34,,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,好了好了回你房间去，不要妨碍姐姐背书。,36,粉_A01_A13_绚音_不耐烦.png,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,时乃得意地眨了眨眼，感觉像是在嘲讽我。,34,,30,,,,
立绘,点击触发,并行,切换图片,tokino; A04_B04_时乃_装傻.png; 0.2;,2;2;0;,0;-650; 0; -650; 0;,1;1;0;,,240; 233; 229;,,,,
文本,,并行,台词,1;1;0;,池田 时乃,数学有什么好背的呀，公式吗？那种东西平时就该记住啦，姐姐的考试要完蛋咯～,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,,34,,30,,,,
SE,,串行,布料拍打1.ogg,60,,,,,,,,,
立绘,,串行,选中图片,tokino,2;2.3;0.3;,0;-650; 0; -745; 0.3;,1;1;0;,,240; 233; 229;,,,,
立绘,,并行,选中图片,tokino,2.3;2.1;0.7;,0; -745; 500; -683; 0.7;,1;0;0.5;,,240; 233; 229;,,,,
背景,,并行,选中图片,bg1,1;1.25;0.7;,0;0;-200;0;-0.7;,,,,,,,
BGM,,并行,C01-欢闹的片刻.mp3,循环,70;0;0.7;,,,,,,,,
SE,,串行,关门声1.ogg,60,,,,,,,,,
文本,,串行,旁白,1;1;0;,,我推着时乃的肩把她赶出了房间。,34,,30,,,,
背景,点击触发,串行,选中图片,bg1,1.25;1;0.7;,-200;0;0;0;0.7;,,,,,,,
立绘,,并行,切换图片,hinata; A02_A02_阳向_微笑.png;0;,2;2;0;,0;-1050;0;-1050;0;,0;0;0;,,240; 233; 229;,,,,
立绘,,并行,选中图片,hinata,2;2;0;,0;-1050;0;-1050;0;,0;1;0.5;,,240; 233; 229;,,,,
文本,,并行,台词,1;1;0;,佐野 阳向,看样子你明天是没时间走访调查了。,34,,30,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,嗯，抱歉啊……期末考很重要，我没法随便翘掉。只能麻烦你盯一盯警方的动向了。,34,粉_A01_B12_绚音_叹气.png,30,,,,
立绘,点击触发,并行,切换图片,hinata; A02_A01_阳向_冷淡.png;0.2;,2;2;0;,0;-1050;0;-1050;0;,1;1;0;,,240; 233; 229;,,,,
文本,,并行,台词,1;1;0;,佐野 阳向,嗯。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,佐野先生点了点头，然后便消失在了我眼前。,34,,30,,,,
程序,,串行,wait(0.3);,,,,,,,,,,
程序,,串行,"VisionTrigger(true,1,sv_01_23.txt);",,,,,,,,,,
程序,!Trigger(3),串行,JumpToLine(307);,,,,,,,,,,
SE,,串行,提示弹出.ogg,100,,,,,,,,,
UI,,串行,创建图片,视角转换提示-粉.png; vt;,1;1;0;,526;0;0;0;1;,1;1;0;,,,,,,
立绘,,串行,选中图片,hinata,2;1.6;1.2;,0;-1050;0;-840;1.2;,1;0;0.7;,,240; 233; 229;,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,接下来……,34,粉_A01_B12_绚音_叹气.png,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,老实说，我感觉明天考试真要完蛋了。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,平时的作业我为了方便都是用BMI线上完成的，但期末考这种重要考试学校会使用纸质试卷，这对已经很久没用笔写过字的我来说简直是坐牢。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,要是考砸了，等爸妈回来他们再拿时乃的成绩和我做对比……天啊，那也太恐怖了。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,只能采取应急方案了。好不容易买到了高性能载波电极，得让它派上用场才行。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,虽说知道作弊是不对的，但为了接下来的日子不会因为成绩太差被父母禁足在家，我也只能昧着良心搏一回了。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,对不起……这个学期我一定会认真听讲好好复习！作弊仅此一次，下次再也不这么干了！,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,,34,,30,,,,
背景,,串行,选中图片,bg1,1;1;0;,0;0;0;0;0;,淡出,,,,,,
文本,,串行,旁白,1;1;0;,,,34,,30,,,,
文本,,串行,旁白,1;1;0;,,打开BMI的文件搜索时，我突然注意到了什么。,34,,30,,,,
UI,点击触发,并行,创建图片,sv0142A_音频波形.png; ui1;,0.5;0.5;0;,0;110;0;110;0;,1;1;0;,横向展开; 0.7;,,,,,
SE,,并行,通话启动.ogg,50,,,,,,,,,
文本,,串行,头像,1;1;0;,竹内 绚音,啊，对了，这个录音文件……,34,粉_A01_A10_绚音_认真且严肃.png,30,,,,
文本,点击触发,串行,旁白,1;0;0.5;,,,34,,30,,,,
SE,,串行,回忆转场.ogg,30,,,,,,,,,
镜头,,并行,屏幕闪白; 0.3;,,,,,,,,,,
BGM,,并行,E02-镜像之惑.mp3,循环,70;40;0.3;,,,,,,,,
UI,,串行,删除图片,ui1,0.5;0.5;0;,0;110;0;110;0;,1;1;0;,,,,,,
立绘,,串行,创建图片,B01_A06_心弥_沉思.png; kokomi;,2.6;2.6;0;,-300;-1250;-300;-1250;0;,1;1;0;,,255;255;255;,,,,
滤镜,,串行,回忆滤镜,,,,,,,,,,
背景,,串行,切换图片,bg2; 0116_居酒屋小巷.png; 0;,1;1;0;,0;0;0;0;0;,,,,,,,
镜头,,串行,闪白恢复; 0.3;,,,,,,,,,,
程序,,串行,wait(1);,,,,,,,,,,
SE,,串行,回忆转场反.ogg,30,,,,,,,,,
镜头,,串行,屏幕闪白; 0.3;,,,,,,,,,,
立绘,,串行,删除图片,kokomi,2;2;0;,0;-900; 0;-900;0;,1;1;0;,,255;255;255;,,,,
背景,,串行,切换图片,bg2; 透明.png; 0;,1;1;0;,0;0;0;0;0;,,,,,,,
UI,,串行,创建图片,sv0142A_音频波形.png; ui1;,0.5;0.5;0;,0;110;0;110;0;,1;1;0;,,,,,,
滤镜,,串行,无滤镜,,,,,,,,,,
BGM,,并行,E02-镜像之惑.mp3,循环,40;70;0.3;,,,,,,,,
镜头,,并行,闪白恢复; 0.3;,,,,,,,,,,
文本,,串行,旁白,0;1;0.5;,,,34,,30,,,,
文本,,串行,旁白,1;1;0;,,那个时候，我往五十岚心弥的衣领上贴了个窃听器。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,由于蓝牙接受范围有限，我最后只接收到了7分钟的录音文件。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,之前佐野先生在身旁的时候我一直没敢听，都快把这事给忘了。现在抽空听一下吧。,34,,30,,,,
SE,点击触发,串行,白噪音.ogg,30,,,,,,,,,
UI,,串行,创建图片,sv0142B_音频波形.png; ui2;,0.5;0.5;0;,0;110;0;110;0;,1;1;0;,,,,,,
文本,,串行,台词,1;1;0;,五十岚 心弥,…………,34,,30,,,,
文本,点击触发,串行,台词,1;1;0;,五十岚 心弥,那个小姑娘……怎么回事？,34,,30,,,,
文本,点击触发,串行,台词,1;1;0;,五十岚 心弥,小<link=029><color=#f0519c></b>小Q</color></link>，唤起录音。,34,,30,,,,
文本,点击触发,串行,台词,1;1;0;,五十岚 心弥,求你了，如果能收到的话赶快回复我……,32,,30,,,,
UI,点击触发,串行,删除图片,ui2,0.5;0.5;0;,0;110;0;110;0;,1;1;0;,,,,,,
文本,,串行,旁白,1;1;0;,,这是……在给某人留言吗？,34,,30,,,,
UI,点击触发,串行,创建图片,sv0142B_音频波形.png; ui2;,0.5;0.5;0;,0;110;0;110;0;,1;1;0;,,,,,,
文本,,串行,台词,1;1;0;,五十岚 心弥,刚才我接触到了一个高中生年纪的小女孩，不知道为什么她会知道佐野君的事。,32,,30,,,,
文本,点击触发,串行,台词,1;1;0;,五十岚 心弥,难道说是前辈在给我传讯息吗？可是我不明白啊！为什么你会……,32,,30,,,,
文本,点击触发,串行,台词,1;1;0;,五十岚 心弥,越是打听到新的进展，我就越担心。你不会……真的遭遇不测了吧……,32,,30,,,,
UI,点击触发,串行,删除图片,ui2,0.5;0.5;0;,0;110;0;110;0;,1;1;0;,,,,,,
文本,,串行,旁白,1;1;0;,,欸？,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,等一等，这该不会……,34,,15,,,,
文本,点击触发,串行,旁白,1;1;0;,,……是在给佐野先生留言吧？,34,,15,,,,
UI,点击触发,串行,创建图片,sv0142B_音频波形.png; ui2;,0.5;0.5;0;,0;110;0;110;0;,1;1;0;,,,,,,
文本,,串行,台词,1;1;0;,五十岚 心弥,还记得我们的约定吗？如果我们中有人遭遇了危险，另一人就立刻停止调查，优先保护好自己。,32,,30,,,,
文本,点击触发,串行,台词,1;1;0;,五十岚 心弥,真到了万不得已的时候，我会用自己的安危发出来信号的。你一定要看到啊！,32,,30,,,,
文本,点击触发,串行,台词,1;1;0;,五十岚 心弥,…………,34,,7,,,,
SE,,串行,白噪音.ogg,30,,,,,,,,,
文本,点击触发,串行,头像,1;1;0;,竹内 绚音,…………,34,粉_A01_A15_绚音_疑虑.png,15,,,,
UI,点击触发,串行,删除图片,ui2,0.5;0.5;0;,0;110;0;110;0;,1;1;0;,,,,,,
文本,,串行,旁白,1;1;0;,,留言结束后，就只能听到五十岚小姐的脚步声了。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,虽然7分钟的音频中只有寥寥几句有效情报，但这里面的信息量也太过庞大了。,34,,30,,,,
UI,点击触发,串行,选中图片,ui1,0.5;0.5;0;,0;110;0;110;0;,1;1;0;,横向收起; 0.5;,,,,,
UI,,串行,删除图片,ui1,0.5;0.5;0;,0;110;0;110;0;,1;1;0;,,,,,,
SE,,串行,退出界面.ogg,60,,,,,,,,,
文本,,串行,旁白,1;1;0;,,从五十岚小姐的口吻听来，她好像知道佐野先生并没有真正意义上“死亡”，同时她又并不清楚佐野先生现在的安危。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,难道说……是我先入为主了？,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,意识离体化并不是什么“幽灵”现象，而是一种脱离危险的自保手段？,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,魔法阵、量子遥传、VIEW……,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,也许佐野先生的预感是对的，这根本不是什么能用常识去衡量的普通命案。之前那些没有把超自然因素考虑进去的推理可能都要作废了。,34,,30,,,,
文本,点击触发,串行,旁白,1;1;0;,,我该不会……被卷入了什么不得了的阴谋之中了吧？,34,,30,,,,
文本,点击触发,串行,旁白,1;0;0.5;,,,34,,30,,,,
程序,,并行,VisionTrigger(false);,,,,,,,,,,
程序,!Trigger(3),串行,JumpToLine(384);,,,,,,,,,,
UI,,串行,选中图片,vt,1;1;0;,0;0;526;0;1;,1;1;0;,,,,,,
UI,,串行,删除图片,vt,1;1;0;,526;0;526;0;0;,1;1;0;,,,,,,
程序,,串行,JumpToLine(385);,,,,,,,,,,
程序,,串行,wait(1);,,,,,,,,,,
BGM,,并行,E02-镜像之惑.mp3,循环,70;0;1;,,,,,,,,
程序,,串行,CanSkip(false);,,,,,,,,,,
程序,,串行,"StoryArrow(25,true);",,,,,,,,,,
程序,,串行,"StoryArrow(28,true);",,,,,,,,,,
程序,,串行,wait(1);,,,,,,,,,,
程序,,串行,JumpToScript(sv_01_22.txt);,,,,,,,,,,
